類別,編號,行政區,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,E1245,小港區,高松里,高雄市小港區高松里19鄰松崗路83號,"22.575218,120.374909",1,20.0,
一般建築,E1246,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷10弄1號,"22.575607,120.374923",1,23.0,
一般建築,E1247,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷10弄2號,"22.575624,120.374967",1,19.0,
一般建築,E1248,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷10弄3號,"22.575642,120.37501",1,19.0,
一般建築,E1249,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷10弄4號,"22.575661,120.375056",1,19.0,
一般建築,E1250,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷10弄5號,"22.575689,120.375099",1,19.0,
一般建築,E1251,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷1號,"22.575308,120.374827",1,23.0,
一般建築,E1252,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷2號,"22.575354,120.37499",1,30.0,
一般建築,E1253,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷3號,"22.575372,120.374799",1,21.0,
一般建築,E1254,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷6號,"22.575444,120.37495",1,31.0,
一般建築,E1255,小港區,高松里,高雄市小港區高松里19鄰松崗路85巷8號,"22.575479,120.374934",1,30.0,
一般建築,E1256,小港區,高松里,高雄市小港區高松里19鄰松崗路87號,"22.575227,120.375013",1,20.0,
一般建築,E1257,小港區,高松里,高雄市小港區高松里19鄰松崗路89號,"22.575254,120.375056",1,20.0,
一般建築,E1258,小港區,高松里,高雄市小港區高松里19鄰松崗路91號,"22.575264,120.375092",1,20.0,
一般建築,E1259,小港區,高松里,高雄市小港區高松里19鄰松崗路93號,"22.575282,120.375131",1,20.0,
一般建築,E1260,小港區,高松里,高雄市小港區高松里19鄰松崗路95號,"22.575301,120.375167",1,20.0,
一般建築,E1261,小港區,高松里,高雄市小港區高松里19鄰松崗路97號,"22.575319,120.375203",1,20.0,
一般建築,E1262,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷1號,"22.575409,120.375117",1,30.0,
一般建築,E1263,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷2號,"22.575472,120.375277",1,31.0,
一般建築,E1264,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷4號,"22.575517,120.375255",1,31.0,
一般建築,E1265,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷5號,"22.575499,120.375072",1,31.0,
一般建築,E1266,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷7號,"22.575534,120.375048",1,30.0,
一般建築,E1267,小港區,高松里,高雄市小港區高松里19鄰松崗路99巷8號,"22.575607,120.375204",1,30.0,
政府機關,E1268,小港區,高松里,高雄市小港區高松里23鄰松興路122號,"22.5749,120.371872",1,232.0,
一般建築,E1269,小港區,高松里,高雄市小港區高松里23鄰松興路132巷1號,"22.575061,120.371671",1,64.0,
一般建築,E1270,小港區,高松里,高雄市小港區高松里8鄰松南街25號,"22.573132,120.372434",1,73.0,
一般建築,E1271,小港區,高松里,高雄市小港區高松里8鄰松南街31號,"22.573204,120.372514",1,32.0,
一般建築,E1272,小港區,高松里,高雄市小港區高松里8鄰松崗路114巷38號,"22.574846,120.37662",1,23.0,
一般建築,E1273,小港區,高松里,高雄市小港區高松里8鄰松崗路114巷40號,"22.574801,120.376644",1,23.0,
一般建築,E1274,小港區,高松里,高雄市小港區高松里8鄰松崗路114巷46號,"22.574701,120.376681",1,214.0,
一般建築,E1275,小港區,港口里,高雄市小港區港口里10鄰平和十路81號,"22.562519,120.332104",1,2420.0,
一般建築,E1276,小港區,港口里,高雄市小港區港口里11鄰東亞南路2之3號,"22.560523,120.331688",1,3240.0,
工廠,E1277,小港區,港口里,高雄市小港區港口里11鄰東亞路3號,"22.56485,120.330281",1,956.0,
一般建築,E1278,小港區,港口里,高雄市小港區港口里13鄰平和路33號,"22.5638226,120.334371767344",1,249.0,
一般建築,E1279,小港區,港口里,高雄市小港區港口里16鄰信義二路11號,"22.56444,120.333248",1,1615.0,
一般建築,E1280,小港區,港口里,高雄市小港區港口里18鄰鋼平街173巷4號,"22.564381,120.332055",1,5334.0,
一般建築,E1281,小港區,港口里,高雄市小港區港口里21鄰平和路47巷7號,"22.56399,120.333731",1,174.0,
一般建築,E1282,小港區,港口里,高雄市小港區港口里22鄰平和路35號,"22.563983,120.334225",1,21.0,
一般建築,E1283,小港區,港口里,高雄市小港區港口里22鄰平和路37號,"22.56401,120.334203",1,21.0,
一般建築,E1284,小港區,港口里,高雄市小港區港口里22鄰平和路39號,"22.564036,120.334182",1,21.0,
一般建築,E1285,小港區,港口里,高雄市小港區港口里22鄰平和路41號,"22.564073,120.334163",1,21.0,
一般建築,E1286,小港區,港口里,高雄市小港區港口里22鄰平和路43號,"22.5641,120.334143",1,21.0,
一般建築,E1287,小港區,港口里,高雄市小港區港口里22鄰平和路45之1號,"22.564163,120.334103",1,21.0,
一般建築,E1288,小港區,港口里,高雄市小港區港口里22鄰平和路45之2號,"22.56419,120.334082",1,21.0,
一般建築,E1289,小港區,港口里,高雄市小港區港口里22鄰平和路45號,"22.564129,120.334126",1,21.0,
一般建築,E1290,小港區,港口里,高雄市小港區港口里23鄰平和路83號,"22.565045,120.333499",1,294.0,
一般建築,E1291,小港區,港口里,高雄市小港區港口里24鄰平和西路1號,"22.565621,120.332913",1,90.0,
工廠,E1292,小港區,港口里,高雄市小港區港口里24鄰同利路13號,"22.566884,120.330205",1,118.0,
工廠,E1293,小港區,港口里,高雄市小港區港口里24鄰同利路3之1號,"22.565557,120.331344",1,73.0,
工廠,E1294,小港區,港口里,高雄市小港區港口里24鄰同利路8號,"22.565785,120.330873",1,90.0,
工廠,E1295,小港區,港口里,高雄市小港區港口里24鄰亞太路10號,"22.564181,120.325438",1,287.0,
工廠,E1296,小港區,港口里,高雄市小港區港口里24鄰東亞路2號,"22.565549,120.326915",1,206.0,
工廠,E1297,小港區,港口里,高雄市小港區港口里24鄰東亞路3號,"22.56485,120.330281",1,23.0,
一般建築,E1298,小港區,港口里,高雄市小港區港口里24鄰崇明街161號,"22.569203,120.330144",1,35.0,
工廠,E1299,小港區,港口里,高雄市小港區港口里24鄰崇明街166號,"22.569094,120.329672",1,62.0,
工廠,E1300,小港區,港口里,高雄市小港區港口里24鄰崇明街170之1號,"22.56883,120.32931",1,307.0,
一般建築,E1301,小港區,港口里,高雄市小港區港口里24鄰崇明街176號,"22.568449,120.328799",1,70.0,
工廠,E1302,小港區,港口里,高雄市小港區港口里24鄰新生路237號,"22.565183,120.325306",1,369.0,
一般建築,E1303,小港區,港口里,高雄市小港區港口里27鄰平和九路77號,"22.562204,120.332292",1,1596.0,
一般建築,E1304,小港區,港口里,高雄市小港區港口里5鄰平和七路77號,"22.561872,120.332534",1,1461.0,
一般建築,E1305,小港區,港正里,高雄市小港區港正里平和七路10號,"22.563171,120.33429",1,72.0,
一般建築,E1306,小港區,港正里,高雄市小港區港正里平和七路17號,"22.562909,120.334269",1,74.0,
一般建築,E1307,小港區,港正里,高雄市小港區港正里平和七路18號,"22.563089,120.33416",1,72.0,
一般建築,E1308,小港區,港正里,高雄市小港區港正里平和七路1號,"22.563071,120.334545",1,93.0,
一般建築,E1309,小港區,港正里,高雄市小港區港正里平和七路25號,"22.562826,120.334123",1,74.0,
一般建築,E1310,小港區,港正里,高雄市小港區港正里平和七路26號,"22.563016,120.334024",1,72.0,
一般建築,E1311,小港區,港正里,高雄市小港區港正里平和七路2號,"22.563244,120.334427",1,89.0,
一般建築,E1312,小港區,港正里,高雄市小港區港正里平和七路33號,"22.562736,120.33398",1,67.0,
一般建築,E1313,小港區,港正里,高雄市小港區港正里平和七路34號,"22.562933,120.333898",1,65.0,
一般建築,E1314,小港區,港正里,高雄市小港區港正里平和七路9號,"22.562991,120.334416",1,74.0,
一般建築,E1315,小港區,港正里,高雄市小港區港正里平和九路10號,"22.563486,120.334117",1,71.0,
一般建築,E1316,小港區,港正里,高雄市小港區港正里平和九路17號,"22.563233,120.334076",1,72.0,
一般建築,E1317,小港區,港正里,高雄市小港區港正里平和九路18號,"22.563413,120.333983",1,71.0,
一般建築,E1318,小港區,港正里,高雄市小港區港正里平和九路1號,"22.563406,120.334384",1,89.0,
一般建築,E1319,小港區,港正里,高雄市小港區港正里平和九路25號,"22.563151,120.333938",1,72.0,
一般建築,E1320,小港區,港正里,高雄市小港區港正里平和九路26號,"22.563331,120.33385",1,71.0,
一般建築,E1321,小港區,港正里,高雄市小港區港正里平和九路2號,"22.563549,120.33429",1,71.0,
一般建築,E1322,小港區,港正里,高雄市小港區港正里平和九路33號,"22.56306,120.333814",1,65.0,
一般建築,E1323,小港區,港正里,高雄市小港區港正里平和九路34號,"22.563258,120.333725",1,65.0,
一般建築,E1324,小港區,港正里,高雄市小港區港正里平和九路9號,"22.563306,120.334211",1,72.0,
一般建築,E1325,小港區,港正里,高雄市小港區港正里平和二路42號,"22.560113,120.335302",1,21.0,
一般建築,E1326,小港區,港正里,高雄市小港區港正里平和二路44號,"22.560095,120.335267",1,20.0,
一般建築,E1327,小港區,港正里,高雄市小港區港正里平和二路46號,"22.560068,120.335237",1,20.0,
一般建築,E1328,小港區,港正里,高雄市小港區港正里平和二路48號,"22.56004,120.335207",1,20.0,
一般建築,E1329,小港區,港正里,高雄市小港區港正里平和二路50號,"22.560023,120.335177",1,20.0,
一般建築,E1330,小港區,港正里,高雄市小港區港正里平和二路52號,"22.559995,120.33514",1,21.0,
一般建築,E1331,小港區,港正里,高雄市小港區港正里平和二路54巷10號,"22.56031,120.335003",1,14.0,
一般建築,E1332,小港區,港正里,高雄市小港區港正里平和二路54巷1號,"22.560048,120.334916",1,14.0,
一般建築,E1333,小港區,港正里,高雄市小港區港正里平和二路54巷2號,"22.560193,120.335117",1,14.0,
一般建築,E1334,小港區,港正里,高雄市小港區港正里平和二路54巷3號,"22.560065,120.334878",1,14.0,
一般建築,E1335,小港區,港正里,高雄市小港區港正里平和二路54巷4號,"22.560238,120.3351",1,14.0,
一般建築,E1336,小港區,港正里,高雄市小港區港正里平和二路54巷5號,"22.560092,120.334861",1,14.0,
一般建築,E1337,小港區,港正里,高雄市小港區港正里平和二路54巷6號,"22.560275,120.335075",1,14.0,
一般建築,E1338,小港區,港正里,高雄市小港區港正里平和二路54巷7號,"22.56013,120.33485",1,14.0,
一般建築,E1339,小港區,港正里,高雄市小港區港正里平和二路54巷8號,"22.560283,120.335029",1,14.0,
一般建築,E1340,小港區,港正里,高雄市小港區港正里平和二路54巷9號,"22.560165,120.334846",1,14.0,
一般建築,E1341,小港區,港正里,高雄市小港區港正里平和二路56號,"22.55994,120.33507",1,21.0,
一般建築,E1342,小港區,港正里,高雄市小港區港正里平和二路58號,"22.559913,120.335036",1,21.0,
一般建築,E1343,小港區,港正里,高雄市小港區港正里平和二路60號,"22.559895,120.335004",1,21.0,
一般建築,E1344,小港區,港正里,高雄市小港區港正里平和二路62號,"22.559868,120.334973",1,21.0,
一般建築,E1345,小港區,港正里,高雄市小港區港正里平和二路64號,"22.55985,120.334937",1,21.0,
一般建築,E1346,小港區,港正里,高雄市小港區港正里平和十路17號,"22.563538,120.333913",1,81.0,
一般建築,E1347,小港區,港正里,高雄市小港區港正里平和十路1號,"22.563694,120.334179",1,71.0,
一般建築,E1348,小港區,港正里,高雄市小港區港正里平和十路25號,"22.563466,120.333779",1,81.0,
一般建築,E1349,小港區,港正里,高雄市小港區港正里平和十路2號,"22.563946,120.334075",1,201.0,
一般建築,E1350,小港區,港正里,高雄市小港區港正里平和十路33號,"22.563393,120.333648",1,75.0,
一般建築,E1351,小港區,港正里,高雄市小港區港正里平和十路5巷1弄7號,"22.563655,120.33351",1,485.0,
一般建築,E1352,小港區,港正里,高雄市小港區港正里平和十路9號,"22.563621,120.334041",1,80.0,
一般建築,E1353,小港區,港正里,高雄市小港區港正里平和五路32號,"22.562249,120.334345",1,3877.0,
一般建築,E1354,小港區,港正里,高雄市小港區港正里平和六路10號,"22.562846,120.334503",1,74.0,
一般建築,E1355,小港區,港正里,高雄市小港區港正里平和六路18號,"22.562764,120.33436",1,74.0,
一般建築,E1356,小港區,港正里,高雄市小港區港正里平和六路26號,"22.562683,120.334219",1,74.0,
一般建築,E1357,小港區,港正里,高雄市小港區港正里平和六路2號,"22.562919,120.334624",1,93.0,
一般建築,E1358,小港區,港正里,高雄市小港區港正里平和六路34號,"22.562601,120.334076",1,67.0,
一般建築,E1359,小港區,港正里,高雄市小港區港正里平和四路40號,"22.561858,120.334622",1,3852.0,
政府機關,E1360,小港區,港正里,高雄市小港區港正里平和四路48號,"22.5630239,120.336329696181",1,1557.0,
一般建築,E1361,小港區,港正里,高雄市小港區港正里平和路13號,"22.563443,120.334565",1,55.0,
一般建築,E1362,小港區,港正里,高雄市小港區港正里平和路15號,"22.563488,120.334543",1,80.0,
一般建築,E1363,小港區,港正里,高雄市小港區港正里平和路17號,"22.563524,120.334509",1,105.0,
一般建築,E1364,小港區,港正里,高雄市小港區港正里平和路19號,"22.563433,120.334408",1,25.0,
一般建築,E1365,小港區,港正里,高雄市小港區港正里平和路3之11號,"22.562929,120.334688",1,32.0,
一般建築,E1366,小港區,港正里,高雄市小港區港正里平和路3之12號,"22.56302,120.334858",1,31.0,
一般建築,E1367,小港區,港正里,高雄市小港區港正里平和路3之13號,"22.563065,120.334836",1,31.0,
一般建築,E1368,小港區,港正里,高雄市小港區港正里平和路3之14號,"22.563101,120.334815",1,31.0,
一般建築,E1369,小港區,港正里,高雄市小港區港正里平和路3之15號,"22.563127,120.334796",1,31.0,
一般建築,E1370,小港區,港正里,高雄市小港區港正里平和路3之16號,"22.563172,120.334776",1,31.0,
一般建築,E1371,小港區,港正里,高雄市小港區港正里平和路3之17號,"22.563209,120.33474",1,33.0,
一般建築,E1372,小港區,港正里,高雄市小港區港正里平和路3之18號,"22.563117,120.334569",1,31.0,
一般建築,E1373,小港區,港正里,高雄市小港區港正里平和路5號,"22.563262,120.334486",1,25.0,
一般建築,E1374,小港區,港正里,高雄市小港區港正里平和路7號,"22.563298,120.334607",1,149.0,
一般建築,E1375,小港區,港后里,高雄市小港區港后里11鄰翠亨南路223號,"22.572789,120.333365",1.2,1832.0,
一般建築,E1376,小港區,港后里,高雄市小港區港后里11鄰翠亨南路223號,"22.572685425779852, 120.33327309776205",1.2,1832.0,
一般建築,E1377,小港區,港后里,高雄市小港區港后里天順街113號,"22.569994,120.333454",1,28.0,
一般建築,E1378,小港區,港后里,高雄市小港區港后里天順街115號,"22.570031,120.333439",1,27.0,
一般建築,E1379,小港區,港后里,高雄市小港區港后里天順街117號,"22.570058,120.333421",1,27.0,
一般建築,E1380,小港區,港后里,高雄市小港區港后里天順街119號,"22.570094,120.33341",1,27.0,
一般建築,E1381,小港區,港后里,高雄市小港區港后里天順街121號,"22.570121,120.333399",1,27.0,
一般建築,E1382,小港區,港后里,高雄市小港區港后里天順街123號,"22.570156,120.33338",1,27.0,
一般建築,E1383,小港區,港后里,高雄市小港區港后里天順街125號,"22.570184,120.333366",1,27.0,
一般建築,E1384,小港區,港后里,高雄市小港區港后里天順街127號,"22.570219,120.33335",1,27.0,
一般建築,E1385,小港區,港后里,高雄市小港區港后里天順街129號,"22.570256,120.333338",1,27.0,
一般建築,E1386,小港區,港后里,高雄市小港區港后里天順街131號,"22.570291,120.333324",1,27.0,
一般建築,E1387,小港區,港后里,高雄市小港區港后里天順街133號,"22.570328,120.33331",1,27.0,
